2004.08.13,00:00,1.53850,1.53980,1.53120,1.53220,9061
2004.08.16,00:00,1.53260,1.53490,1.53050,1.53360,7821
2004.08.17,00:00,1.53370,1.53790,1.53230,1.53640,8138
2004.08.18,00:00,1.53620,1.53820,1.53430,1.53540,8023
2004.08.19,00:00,1.53550,1.53870,1.53450,1.53710,7227
2004.08.20,00:00,1.53730,1.54140,1.53490,1.54020,6748
2004.08.23,00:00,1.54020,1.54290,1.53900,1.54150,7171
2004.08.24,00:00,1.54150,1.54280,1.53690,1.53760,7771
2004.08.25,00:00,1.53760,1.54130,1.53610,1.53850,8642
2004.08.26,00:00,1.53850,1.54110,1.53800,1.53930,8251
2004.08.27,00:00,1.53940,1.54380,1.53910,1.54040,7989
2004.08.30,00:00,1.54000,1.54270,1.53890,1.54210,5510
2004.08.31,00:00,1.54210,1.54320,1.53980,1.54250,4903
2004.09.01,00:00,1.54250,1.54320,1.53430,1.53640,5775
2004.09.02,00:00,1.53620,1.53690,1.53340,1.53470,5401
2004.09.03,00:00,1.53470,1.53630,1.53100,1.53280,6003
2004.09.06,00:00,1.53240,1.53460,1.53110,1.53310,2917
2004.09.07,00:00,1.53300,1.53610,1.53130,1.53410,5059
2004.09.08,00:00,1.53430,1.53900,1.53370,1.53560,6685
2004.09.09,00:00,1.53550,1.54150,1.53450,1.54020,6306
2004.09.10,00:00,1.54000,1.54370,1.53790,1.54290,7237
2004.09.13,00:00,1.54270,1.54400,1.54040,1.54330,5295
2004.09.14,00:00,1.54330,1.54580,1.54160,1.54210,6466
2004.09.15,00:00,1.54210,1.54530,1.54020,1.54340,7428
2004.09.16,00:00,1.54330,1.54680,1.54190,1.54580,7207
2004.09.17,00:00,1.54570,1.54860,1.54480,1.54540,5151
2004.09.20,00:00,1.54560,1.55020,1.54480,1.54820,5488
2004.09.21,00:00,1.54820,1.55160,1.54290,1.54630,7623
2004.09.22,00:00,1.54650,1.54830,1.54440,1.54480,6016
2004.09.23,00:00,1.54460,1.54810,1.54440,1.54650,5854
2004.09.24,00:00,1.54670,1.54990,1.54590,1.54800,7163
2004.09.27,00:00,1.54800,1.55120,1.54750,1.55090,4738
2004.09.28,00:00,1.55070,1.55290,1.54990,1.55220,5751
2004.09.29,00:00,1.55220,1.55480,1.55010,1.55300,7053
2004.09.30,00:00,1.55300,1.55440,1.54760,1.54900,8346
2004.10.01,00:00,1.54900,1.55200,1.54760,1.55110,5955
2004.10.04,00:00,1.55070,1.55580,1.54990,1.55390,4670
2004.10.05,00:00,1.55390,1.55540,1.55220,1.55390,3785
2004.10.06,00:00,1.55390,1.55590,1.55260,1.55390,4923
2004.10.07,00:00,1.55390,1.55470,1.55200,1.55260,4585
2004.10.08,00:00,1.55260,1.55370,1.54970,1.55220,7161
2004.10.11,00:00,1.55110,1.55200,1.54820,1.54900,2213
2004.10.12,00:00,1.54880,1.55020,1.54690,1.54800,3880
2004.10.13,00:00,1.54800,1.54960,1.54400,1.54570,5510
2004.10.14,00:00,1.54580,1.54720,1.54100,1.54180,4891
2004.10.15,00:00,1.54190,1.54280,1.53760,1.53830,6297
2004.10.18,00:00,1.53830,1.54110,1.53730,1.53810,4005
2004.10.19,00:00,1.53810,1.54180,1.53770,1.53810,4241
2004.10.20,00:00,1.53790,1.53940,1.53620,1.53760,5160
2004.10.21,00:00,1.53750,1.53860,1.53520,1.53580,4714
2004.10.22,00:00,1.53580,1.53940,1.53470,1.53560,4918
